episode_id,category,person,role,credited
S20-E21,Animation Department,Brooks Stonestreet,animation production assistant,true
S20-E14,Animation Department,Jake Flores,animation production assistant,true
S20-E9,Animation Department,Matt Battle,animation production assistant,true
S20-E10,Animation Department,Matt Battle,animation production assistant,true
S20-E11,Animation Department,Matt Battle,animation production assistant,true
S20-E12,Animation Department,Matt Battle,animation production assistant,true
S20-E13,Animation Department,Matt Battle,animation production assistant,true
S20-E14,Animation Department,Matt Battle,animation production assistant,true
S20-E15,Animation Department,Matt Battle,animation production assistant,true
S20-E16,Animation Department,Matt Battle,animation production assistant,true
S20-E17,Animation Department,Matt Battle,animation production assistant,true
S20-E18,Animation Department,Matt Battle,animation production assistant,true
S20-E19,Animation Department,Matt Battle,animation production assistant,true
S20-E20,Animation Department,Matt Battle,animation production assistant,true
S20-E21,Animation Department,Matt Battle,animation production assistant,true
S20-E1,Animation Department,Nikki Isordia,animation production assistant,true
S20-E2,Animation Department,Nikki Isordia,animation production assistant,true
S20-E3,Animation Department,Nikki Isordia,animation production assistant,true
S20-E4,Animation Department,Nikki Isordia,animation production assistant,true
S20-E5,Animation Department,Nikki Isordia,animation production assistant,true
S20-E6,Animation Department,Nikki Isordia,animation production assistant,true
S20-E7,Animation Department,Nikki Isordia,animation production assistant,true
S20-E8,Animation Department,Nikki Isordia,animation production assistant,true
S20-E9,Animation Department,Nikki Isordia,animation production assistant,true
S20-E10,Animation Department,Nikki Isordia,animation production assistant,true
S20-E11,Animation Department,Nikki Isordia,animation production assistant,true
S20-E12,Animation Department,Nikki Isordia,animation production assistant,true
S20-E13,Animation Department,Nikki Isordia,animation production assistant,true
S20-E14,Animation Department,Nikki Isordia,animation production assistant,true
S20-E15,Animation Department,Nikki Isordia,animation production assistant,true
S20-E16,Animation Department,Nikki Isordia,animation production assistant,true
S20-E17,Animation Department,Nikki Isordia,animation production assistant,true
S20-E18,Animation Department,Nikki Isordia,animation production assistant,true
S20-E19,Animation Department,Nikki Isordia,animation production assistant,true
S20-E20,Animation Department,Nikki Isordia,animation production assistant,true
S20-E21,Animation Department,Nikki Isordia,animation production assistant,true
S20-E10,Animation Department,Anna Pagan,animation production associate,true
S20-E11,Animation Department,Anna Pagan,animation production associate,true
S20-E12,Animation Department,Anna Pagan,animation production associate,true
S20-E13,Animation Department,Anna Pagan,animation production associate,true
S20-E14,Animation Department,Anna Pagan,animation production associate,true
S20-E15,Animation Department,Anna Pagan,animation production associate,true
S20-E16,Animation Department,Anna Pagan,animation production associate,true
S20-E17,Animation Department,Anna Pagan,animation production associate,true
S20-E18,Animation Department,Anna Pagan,animation production associate,true
S20-E19,Animation Department,Anna Pagan,animation production associate,true
S20-E20,Animation Department,Anna Pagan,animation production associate,true
S20-E21,Animation Department,Anna Pagan,animation production associate,true
S20-E1,Animation Department,Desiree E. Craig,animation production associate,true
S20-E2,Animation Department,Desiree E. Craig,animation production associate,true
S20-E3,Animation Department,Desiree E. Craig,animation production associate,true
S20-E4,Animation Department,Desiree E. Craig,animation production associate,true
S20-E5,Animation Department,Desiree E. Craig,animation production associate,true
S20-E6,Animation Department,Desiree E. Craig,animation production associate,true
S20-E7,Animation Department,Desiree E. Craig,animation production associate,true
S20-E8,Animation Department,Desiree E. Craig,animation production associate,true
S20-E9,Animation Department,Desiree E. Craig,animation production associate,true
S20-E10,Animation Department,Desiree E. Craig,animation production associate,true
S20-E11,Animation Department,Desiree E. Craig,animation production associate,true
S20-E12,Animation Department,Desiree E. Craig,animation production associate,true
S20-E13,Animation Department,Desiree E. Craig,animation production associate,true
S20-E14,Animation Department,Desiree E. Craig,animation production associate,true
S20-E15,Animation Department,Desiree E. Craig,animation production associate,true
S20-E16,Animation Department,Desiree E. Craig,animation production associate,true
S20-E17,Animation Department,Desiree E. Craig,animation production associate,true
S20-E18,Animation Department,Desiree E. Craig,animation production associate,true
S20-E19,Animation Department,Desiree E. Craig,animation production associate,true
S20-E20,Animation Department,Desiree E. Craig,animation production associate,true
S20-E21,Animation Department,Desiree E. Craig,animation production associate,true
S20-E11,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E12,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E13,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E14,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E15,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E16,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E17,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E18,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E19,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E20,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E21,Animation Department,Amanda Byrnes,animation production coordinator,true
S20-E1,Animation Department,Deanna Asato,animation production coordinator,true
S20-E2,Animation Department,Deanna Asato,animation production coordinator,true
S20-E3,Animation Department,Deanna Asato,animation production coordinator,true
S20-E4,Animation Department,Deanna Asato,animation production coordinator,true
S20-E5,Animation Department,Deanna Asato,animation production coordinator,true
S20-E6,Animation Department,Deanna Asato,animation production coordinator,true
S20-E7,Animation Department,Deanna Asato,animation production coordinator,true
S20-E8,Animation Department,Deanna Asato,animation production coordinator,true
S20-E9,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E10,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E11,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E12,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E13,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E14,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E15,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E16,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E17,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E18,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E19,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E20,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E21,Animation Department,Elizabeth Ableson,animation production coordinator,true
S20-E14,Animation Department,Rebecca Totman,animation production coordinator,true
S20-E10,Animation Department,Robert Brunette,animation production coordinator,true
S20-E11,Animation Department,Robert Brunette,animation production coordinator,true
S20-E12,Animation Department,Robert Brunette,animation production coordinator,true
S20-E13,Animation Department,Robert Brunette,animation production coordinator,true
S20-E14,Animation Department,Robert Brunette,animation production coordinator,true
S20-E15,Animation Department,Robert Brunette,animation production coordinator,true
S20-E16,Animation Department,Robert Brunette,animation production coordinator,true
S20-E17,Animation Department,Robert Brunette,animation production coordinator,true
S20-E18,Animation Department,Robert Brunette,animation production coordinator,true
S20-E19,Animation Department,Robert Brunette,animation production coordinator,true
S20-E20,Animation Department,Robert Brunette,animation production coordinator,true
S20-E21,Animation Department,Robert Brunette,animation production coordinator,true
S20-E1,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E2,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E3,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E4,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E5,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E6,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E7,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E8,Animation Department,Stephenie Moffatt,animation production coordinator,true
S20-E9,Animation Department,Taylor Allen,animation production coordinator,true
S20-E10,Animation Department,Taylor Allen,animation production coordinator,true
S20-E11,Animation Department,Taylor Allen,animation production coordinator,true
S20-E12,Animation Department,Taylor Allen,animation production coordinator,true
S20-E13,Animation Department,Taylor Allen,animation production coordinator,true
S20-E14,Animation Department,Taylor Allen,animation production coordinator,true
S20-E15,Animation Department,Taylor Allen,animation production coordinator,true
S20-E16,Animation Department,Taylor Allen,animation production coordinator,true
S20-E17,Animation Department,Taylor Allen,animation production coordinator,true
S20-E18,Animation Department,Taylor Allen,animation production coordinator,true
S20-E19,Animation Department,Taylor Allen,animation production coordinator,true
S20-E20,Animation Department,Taylor Allen,animation production coordinator,true
S20-E21,Animation Department,Taylor Allen,animation production coordinator,true
S20-E9,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E10,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E11,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E12,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E13,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E14,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E15,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E16,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E17,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E18,Animation Department,Deanna Asato,animation production design supervisor,true
S20-E19,Animation Department,Deanna Asato,animation production design supervisor,true
